Token ID,Left hand Rarity (min),Left hand Rarity (avg),Left hand Rarity (weighted),Right hand Rarity (min),Right hand Rarity (avg),Right hand Rarity (weighted),Shoes Rarity (min),Shoes Rarity (avg),Shoes Rarity (weighted),Hat Rarity (min),Hat Rarity (avg),Hat Rarity (weighted),Glasses Rarity (min),Glasses Rarity (avg),Glasses Rarity (weighted),Accessories Rarity (min),Accessories Rarity (avg),Accessories Rarity (weighted),# of Accessoriess,Top Rarity (min),Top Rarity (avg),Top Rarity (weighted),# of Tops,Bottom Rarity (min),Bottom Rarity (avg),Bottom Rarity (weighted),# of Bottoms,Body Rarity (min),Body Rarity (avg),Body Rarity (weighted),# of Bodys,Hair Rarity (min),Hair Rarity (avg),Hair Rarity (weighted),Mouth Rarity (min),Mouth Rarity (avg),Mouth Rarity (weighted),Beard Rarity (min),Beard Rarity (avg),Beard Rarity (weighted),Eyes Rarity (min),Eyes Rarity (avg),Eyes Rarity (weighted),Skin Rarity (min),Skin Rarity (avg),Skin Rarity (weighted),Niftiness,Power,Swag,Wealth,Empathy,Health,Total Skills,Skill Tier,Skill Rarity,Rarity (min),Rarity (avg),Rarity (weighted)
254,0.166015625,0.166015625,0.166015625,0.107421875,0.107421875,0.107421875,0.0869140625,0.0869140625,0.0869140625,0.0625,0.0625,0.0625,0.2958984375,0.2958984375,0.2958984375,0.07421875,0.07421875,0.05754852294921875,1,0.0517578125,0.0517578125,0.047461509704589844,1,0.0478515625,0.0478515625,0.043318748474121094,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.125,0.125,0.125,0.2783203125,0.2783203125,0.2783203125,0.15625,0.15625,0.15625,0.1533203125,0.1533203125,0.1533203125,67,63,77,3,26,8,244,ordinary,0.845703125,1.4008808992145532e-13,1.4008808992145532e-13,8.083694593627777e-14
255,0.166015625,0.166015625,0.166015625,0.037109375,0.037109375,0.037109375,0.03515625,0.03515625,0.03515625,0.0625,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.0732421875,0.087890625,0.00858306884765625,2,0.0166015625,0.023763020833333332,0.00017833709716796875,3,0.01953125,0.03125,0.00041961669921875,3,0.015625,0.045654296875,9.1552734375e-05,4,0.0224609375,0.0224609375,0.0224609375,0.0283203125,0.0283203125,0.0283203125,0.0166015625,0.0166015625,0.0166015625,0.1064453125,0.1064453125,0.1064453125,0.1533203125,0.1533203125,0.1533203125,35,88,53,88,31,20,315,silver,0.126953125,6.0104652584471774e-21,4.826403602533084e-20,9.524805742620049e-28
256,0.052734375,0.052734375,0.052734375,0.025390625,0.025390625,0.025390625,0.03515625,0.03515625,0.03515625,0.0341796875,0.0341796875,0.0341796875,0.048828125,0.048828125,0.048828125,0.03125,0.03125,0.02423095703125,1,0.021484375,0.021484375,0.019701004028320312,1,0.068359375,0.068359375,0.06188392639160156,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0126953125,0.0126953125,0.0126953125,0.046875,0.046875,0.046875,0.00390625,0.00390625,0.00390625,0.2578125,0.2578125,0.2578125,0.0126953125,0.0126953125,0.0126953125,56,16,98,10,25,72,277,ordinary,0.845703125,2.0164096428821856e-21,2.0164096428821856e-21,1.1635564263774854e-21
257,0.166015625,0.166015625,0.166015625,0.052734375,0.052734375,0.052734375,0.04296875,0.04296875,0.04296875,0.03125,0.03125,0.03125,0.041015625,0.041015625,0.041015625,0.017578125,0.017578125,0.013629913330078125,1,0.052734375,0.052734375,0.04835700988769531,1,0.005859375,0.005859375,0.0053043365478515625,1,0.01171875,0.01171875,0.01050567626953125,1,0.0048828125,0.0048828125,0.0048828125,0.125,0.125,0.125,0.013671875,0.013671875,0.013671875,0.2578125,0.2578125,0.2578125,0.08984375,0.08984375,0.08984375,100,48,12,98,24,99,381,silver,0.126953125,7.530731339908986e-22,7.530731339908986e-22,4.345560871921203e-22
258,0.0224609375,0.0224609375,0.0224609375,0.1220703125,0.1220703125,0.1220703125,0.1669921875,0.1669921875,0.1669921875,0.0283203125,0.0283203125,0.0283203125,0.0546875,0.0546875,0.0546875,0.0166015625,0.0166015625,0.012872695922851562,1,0.1484375,0.1484375,0.13611602783203125,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.013671875,0.013671875,0.012256622314453125,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.0966796875,0.0966796875,0.0966796875,68,36,36,8,83,8,239,ordinary,0.845703125,6.235992260798545e-16,6.235992260798545e-16,3.598439878278424e-16
259,0.1923828125,0.1923828125,0.1923828125,0.1220703125,0.1220703125,0.1220703125,0.1103515625,0.1103515625,0.1103515625,0.0810546875,0.0810546875,0.0810546875,0.2958984375,0.2958984375,0.2958984375,0.1064453125,0.1064453125,0.08253669738769531,1,0.0224609375,0.0224609375,0.02059650421142578,1,0.029296875,0.029296875,0.026521682739257812,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0068359375,0.0068359375,0.0068359375,0.046875,0.046875,0.046875,0.0244140625,0.0244140625,0.0244140625,0.1064453125,0.1064453125,0.1064453125,0.0927734375,0.0927734375,0.0927734375,69,61,24,100,76,51,381,silver,0.126953125,3.711200267850254e-18,3.711200267850254e-18,2.1415246333868635e-18
260,0.033203125,0.033203125,0.033203125,0.02734375,0.02734375,0.02734375,0.09765625,0.09765625,0.09765625,0.013671875,0.013671875,0.013671875,0.072265625,0.072265625,0.072265625,0.0810546875,0.0810546875,0.06284904479980469,1,0.021484375,0.021484375,0.019701004028320312,1,0.0087890625,0.0087890625,0.007956504821777344,1,0.068359375,0.068359375,0.061283111572265625,1,0.0263671875,0.0263671875,0.0263671875,0.125,0.125,0.125,0.0244140625,0.0244140625,0.0244140625,0.1630859375,0.1630859375,0.1630859375,0.1533203125,0.1533203125,0.1533203125,59,36,8,14,69,34,220,ordinary,0.845703125,1.5595037912869264e-19,1.5595037912869264e-19,8.999017956084918e-20
261,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.0263671875,0.0263671875,0.024178504943847656,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.08984375,0.08984375,0.08984375,4,76,54,20,6,85,245,ordinary,0.845703125,5.694333848612931e-12,5.694333848612931e-12,3.285879318659625e-12
262,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.1103515625,0.1103515625,0.1103515625,0.0380859375,0.0380859375,0.0380859375,0.2958984375,0.2958984375,0.2958984375,0.04296875,0.04296875,0.03331756591796875,1,0.0048828125,0.0048828125,0.004477500915527344,1,0.0126953125,0.0126953125,0.011492729187011719,1,0.201171875,0.201171875,0.18034744262695312,1,0.021484375,0.021484375,0.021484375,0.0283203125,0.0283203125,0.0283203125,0.2783203125,0.2783203125,0.2783203125,0.1064453125,0.1064453125,0.1064453125,0.03515625,0.03515625,0.03515625,60,95,11,48,4,79,297,ordinary,0.845703125,1.2546998470922335e-17,1.2546998470922335e-17,7.240166081393395e-18
263,0.0859375,0.0859375,0.0859375,0.04296875,0.04296875,0.04296875,0.04296875,0.04296875,0.04296875,0.0380859375,0.0380859375,0.0380859375,0.017578125,0.017578125,0.017578125,0.080078125,0.080078125,0.062091827392578125,1,0.02734375,0.02734375,0.025074005126953125,1,0.041015625,0.041015625,0.03713035583496094,1,0.0224609375,0.0224609375,0.020135879516601562,1,0.0009765625,0.0009765625,0.0009765625,0.2021484375,0.2021484375,0.2021484375,0.015625,0.015625,0.015625,0.2578125,0.2578125,0.2578125,0.0966796875,0.0966796875,0.0966796875,3,36,82,88,41,6,256,ordinary,0.845703125,1.3932278248787363e-20,1.3932278248787363e-20,8.039533012391454e-21
264,0.033203125,0.033203125,0.033203125,0.052734375,0.052734375,0.052734375,0.111328125,0.111328125,0.111328125,0.015625,0.015625,0.015625,0.0869140625,0.0869140625,0.0869140625,0.03125,0.0556640625,0.003662109375,2,0.0048828125,0.0048828125,0.004477500915527344,1,0.048828125,0.048828125,0.04420280456542969,1,0.068359375,0.068359375,0.061283111572265625,1,0.01171875,0.01171875,0.01171875,0.0615234375,0.0615234375,0.0615234375,0.0205078125,0.0205078125,0.0205078125,0.2578125,0.2578125,0.2578125,0.1533203125,0.1533203125,0.1533203125,10,50,37,80,78,19,274,ordinary,0.845703125,6.66405781873268e-20,1.1870352989617585e-19,5.811766851485146e-21
265,0.0771484375,0.0771484375,0.0771484375,0.1220703125,0.1220703125,0.1220703125,0.09765625,0.09765625,0.09765625,0.0517578125,0.0517578125,0.0517578125,0.140625,0.140625,0.140625,0.080078125,0.080078125,0.062091827392578125,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.0390625,0.0390625,0.03536224365234375,1,0.068359375,0.068359375,0.061283111572265625,1,0.017578125,0.017578125,0.017578125,0.07421875,0.07421875,0.07421875,0.056640625,0.056640625,0.056640625,0.0390625,0.0390625,0.0390625,0.0927734375,0.0927734375,0.0927734375,43,1,2,92,64,15,217,ordinary,0.845703125,1.1079792422468018e-17,1.1079792422468018e-17,6.393524114308394e-18
266,0.01953125,0.01953125,0.01953125,0.0244140625,0.0244140625,0.0244140625,0.0146484375,0.0146484375,0.0146484375,0.0341796875,0.0341796875,0.0341796875,0.0751953125,0.0751953125,0.0751953125,0.01171875,0.01171875,0.00908660888671875,1,0.052734375,0.052734375,0.04835700988769531,1,0.0048828125,0.0048828125,0.004420280456542969,1,0.01171875,0.01171875,0.01050567626953125,1,0.00390625,0.00390625,0.00390625,0.2021484375,0.2021484375,0.2021484375,0.013671875,0.013671875,0.013671875,0.0390625,0.0390625,0.0390625,0.0927734375,0.0927734375,0.0927734375,67,38,34,43,10,56,248,ordinary,0.845703125,2.1004231713394185e-23,2.1004231713394185e-23,1.2120359014108097e-23
267,0.166015625,0.166015625,0.166015625,0.107421875,0.107421875,0.107421875,0.0869140625,0.0869140625,0.0869140625,0.017578125,0.017578125,0.017578125,0.140625,0.140625,0.140625,0.1025390625,0.1025390625,0.07950782775878906,1,0.0224609375,0.0224609375,0.02059650421142578,1,0.046875,0.046875,0.0424346923828125,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.001953125,0.001953125,0.001953125,0.0595703125,0.0595703125,0.0595703125,0.0078125,0.0078125,0.0078125,0.1630859375,0.1630859375,0.1630859375,0.0966796875,0.0966796875,0.0966796875,1,29,59,7,62,94,252,ordinary,0.845703125,4.357476115664961e-19,4.357476115664961e-19,2.514454022309299e-19
268,0.005859375,0.005859375,0.005859375,0.0224609375,0.0224609375,0.0224609375,0.0185546875,0.0185546875,0.0185546875,0.0283203125,0.0283203125,0.0283203125,0.0546875,0.0546875,0.0546875,0.0244140625,0.0244140625,0.018930435180664062,1,0.0068359375,0.0068359375,0.006268501281738281,1,0.025390625,0.025390625,0.022985458374023438,1,0.0078125,0.0078125,0.0070037841796875,1,0.0029296875,0.0029296875,0.0029296875,0.0283203125,0.0283203125,0.0283203125,0.0244140625,0.0244140625,0.0244140625,0.1064453125,0.1064453125,0.1064453125,0.0458984375,0.0458984375,0.0458984375,41,35,30,55,61,7,229,ordinary,0.845703125,1.0479058274520917e-24,1.0479058274520917e-24,6.046874275147168e-25
269,0.033203125,0.033203125,0.033203125,0.0244140625,0.0244140625,0.0244140625,0.0185546875,0.0185546875,0.0185546875,0.0078125,0.0078125,0.0078125,0.083984375,0.083984375,0.083984375,0.037109375,0.037109375,0.028774261474609375,1,0.0029296875,0.0029296875,0.0026865005493164062,1,0.0107421875,0.0107421875,0.009724617004394531,1,0.033203125,0.033203125,0.029766082763671875,1,0.001953125,0.001953125,0.001953125,0.08984375,0.08984375,0.08984375,0.0087890625,0.0087890625,0.0087890625,0.0390625,0.0390625,0.0390625,0.0458984375,0.0458984375,0.0458984375,94,96,100,100,15,38,443,gold,0.0166015625,1.7567306231224102e-26,1.7567306231224102e-26,1.0137102910430958e-26
270,0.033203125,0.033203125,0.033203125,0.1220703125,0.1220703125,0.1220703125,0.0498046875,0.0498046875,0.0498046875,0.0380859375,0.0380859375,0.0380859375,0.083984375,0.083984375,0.083984375,0.021484375,0.053466796875,0.0006504058837890625,4,0.02734375,0.02734375,0.025074005126953125,1,0.0361328125,0.0361328125,0.03271007537841797,1,0.0400390625,0.0400390625,0.03589439392089844,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.056640625,0.056640625,0.056640625,0.1630859375,0.1630859375,0.1630859375,0.06640625,0.06640625,0.06640625,67,44,59,4,81,23,278,ordinary,0.845703125,1.2041305798927958e-17,2.996643147687753e-17,2.712835504563908e-19
271,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.005859375,0.005859375,0.005859375,0.0283203125,0.0283203125,0.0283203125,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.0205078125,0.0205078125,0.018805503845214844,1,0.0126953125,0.0126953125,0.011492729187011719,1,0.201171875,0.201171875,0.18034744262695312,1,0.0224609375,0.0224609375,0.0224609375,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.1083984375,0.1083984375,0.1083984375,59,11,100,85,42,11,308,silver,0.126953125,5.226377043125076e-17,5.226377043125076e-17,3.0158478048675214e-17
272,0.0859375,0.0859375,0.0859375,0.07421875,0.07421875,0.07421875,0.03515625,0.03515625,0.03515625,0.0625,0.0625,0.0625,0.0751953125,0.0751953125,0.0751953125,0.0166015625,0.0591796875,0.000324249267578125,5,0.0283203125,0.02978515625,0.0018529891967773438,2,0.0302734375,0.0302734375,0.027405738830566406,1,0.068359375,0.068359375,0.061283111572265625,1,0.0166015625,0.0166015625,0.0166015625,0.125,0.125,0.125,0.015625,0.015625,0.015625,0.1064453125,0.1064453125,0.1064453125,0.1533203125,0.1533203125,0.1533203125,59,4,86,18,77,2,246,ordinary,0.845703125,4.588805856591261e-19,1.7203833397033732e-18,4.7591245534089555e-22
273,0.166015625,0.166015625,0.166015625,0.107421875,0.107421875,0.107421875,0.0654296875,0.0654296875,0.0654296875,0.0625,0.0625,0.0625,0.0869140625,0.0869140625,0.0869140625,0.017578125,0.05859375,0.00034332275390625,5,0.0283203125,0.0283203125,0.025969505310058594,1,0.0380859375,0.04296875,0.0026407241821289062,2,0.0224609375,0.0224609375,0.020135879516601562,1,0.0146484375,0.0146484375,0.0146484375,0.2021484375,0.2021484375,0.2021484375,0.03515625,0.03515625,0.03515625,0.0390625,0.0390625,0.0390625,0.1533203125,0.1533203125,0.1533203125,1,67,43,83,3,15,212,ordinary,0.845703125,1.4232841970765893e-18,5.352521766783754e-18,1.5844860451732054e-21
274,0.052734375,0.052734375,0.052734375,0.1220703125,0.1220703125,0.1220703125,0.04296875,0.04296875,0.04296875,0.0625,0.0625,0.0625,0.0751953125,0.0751953125,0.0751953125,0.080078125,0.080078125,0.062091827392578125,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0068359375,0.0068359375,0.006188392639160156,1,0.0224609375,0.0224609375,0.020135879516601562,1,0.01953125,0.01953125,0.01953125,0.064453125,0.064453125,0.064453125,0.0244140625,0.0244140625,0.0244140625,0.15625,0.15625,0.15625,0.1083984375,0.1083984375,0.1083984375,3,25,67,11,69,32,207,ordinary,0.845703125,1.9926926482045004e-19,1.9926926482045004e-19,1.1498706846587858e-19
275,0.033203125,0.033203125,0.033203125,0.07421875,0.07421875,0.07421875,0.0869140625,0.0869140625,0.0869140625,0.01171875,0.01171875,0.01171875,0.140625,0.140625,0.140625,0.03125,0.03125,0.02423095703125,1,0.0126953125,0.0126953125,0.011641502380371094,1,0.046875,0.046875,0.0424346923828125,1,0.02734375,0.0283203125,0.0016021728515625,2,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.056640625,0.056640625,0.056640625,0.1064453125,0.1064453125,0.1064453125,0.08984375,0.08984375,0.08984375,35,8,44,92,72,19,270,ordinary,0.845703125,3.477706470051522e-18,3.601910272553362e-18,1.3116264802014946e-19
276,0.0224609375,0.0224609375,0.0224609375,0.0244140625,0.0244140625,0.0244140625,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.017578125,0.017578125,0.017578125,0.0341796875,0.03564453125,0.00400543212890625,2,0.0126953125,0.0126953125,0.011641502380371094,1,0.0048828125,0.01220703125,0.00033855438232421875,2,0.060546875,0.07373046875,0.00354766845703125,2,0.001953125,0.001953125,0.001953125,0.0615234375,0.0615234375,0.0615234375,0.0205078125,0.0205078125,0.0205078125,0.1064453125,0.1064453125,0.1064453125,0.1533203125,0.1533203125,0.1533203125,64,36,33,4,32,43,212,ordinary,0.845703125,1.378605925116876e-21,4.376835573894967e-21,6.0186176109313465e-25
277,0.005859375,0.005859375,0.005859375,0.0341796875,0.0341796875,0.0341796875,0.005859375,0.005859375,0.005859375,0.0283203125,0.0283203125,0.0283203125,0.0546875,0.0546875,0.0546875,0.01171875,0.01171875,0.00908660888671875,1,0.009765625,0.009765625,0.008955001831054688,1,0.0126953125,0.0126953125,0.011492729187011719,1,0.01171875,0.01171875,0.01050567626953125,1,0.001953125,0.001953125,0.001953125,0.0283203125,0.0283203125,0.0283203125,0.01171875,0.01171875,0.01171875,0.1064453125,0.1064453125,0.1064453125,0.0966796875,0.0966796875,0.0966796875,94,0,66,48,28,31,267,ordinary,0.845703125,1.745628762002865e-25,1.745628762002865e-25,1.0073040323267701e-25
278,0.1923828125,0.1923828125,0.1923828125,0.0703125,0.0703125,0.0703125,0.0185546875,0.0185546875,0.0185546875,0.1962890625,0.1962890625,0.1962890625,0.0869140625,0.0869140625,0.0869140625,0.1298828125,0.1298828125,0.10070991516113281,1,0.0068359375,0.0068359375,0.006268501281738281,1,0.0107421875,0.0107421875,0.009724617004394531,1,0.01171875,0.01171875,0.01050567626953125,1,0.009765625,0.009765625,0.009765625,0.2021484375,0.2021484375,0.2021484375,0.2783203125,0.2783203125,0.2783203125,0.1064453125,0.1064453125,0.1064453125,0.1083984375,0.1083984375,0.1083984375,21,50,36,12,72,94,285,ordinary,0.845703125,2.565932481511427e-18,2.565932481511427e-18,1.480655103516479e-18
279,0.0390625,0.0390625,0.0390625,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.1484375,0.1484375,0.13611602783203125,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.08984375,0.08984375,0.08984375,48,75,0,5,96,3,227,ordinary,0.845703125,6.50903361525975e-12,6.50903361525975e-12,3.755996664307298e-12
280,0.0771484375,0.0771484375,0.0771484375,0.02734375,0.02734375,0.02734375,0.0185546875,0.0185546875,0.0185546875,0.0341796875,0.0341796875,0.0341796875,0.0751953125,0.0751953125,0.0751953125,0.0732421875,0.09130859375,0.00858306884765625,2,0.009765625,0.009765625,0.008955001831054688,1,0.0126953125,0.0126953125,0.011492729187011719,1,0.201171875,0.201171875,0.18034744262695312,1,0.0126953125,0.0126953125,0.0126953125,0.0615234375,0.0615234375,0.0615234375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.1083984375,0.1083984375,0.1083984375,83,88,93,100,83,43,490,gold,0.0166015625,1.649827368779485e-20,2.0567847864117582e-20,1.4388248531686692e-21
281,0.0458984375,0.0458984375,0.0458984375,0.0361328125,0.0361328125,0.0361328125,0.0654296875,0.0654296875,0.0654296875,0.0078125,0.0078125,0.0078125,0.041015625,0.041015625,0.041015625,0.0234375,0.0234375,0.0181732177734375,1,0.001953125,0.001953125,0.0017910003662109375,1,0.0263671875,0.0263671875,0.02386951446533203,1,0.0166015625,0.0166015625,0.014883041381835938,1,0.017578125,0.017578125,0.017578125,0.0595703125,0.0595703125,0.0595703125,0.0146484375,0.0146484375,0.0146484375,0.2578125,0.2578125,0.2578125,0.041015625,0.041015625,0.041015625,4,76,32,21,84,82,299,ordinary,0.845703125,9.557249942021786e-23,9.557249942021786e-23,5.514950609262207e-23
282,0.01953125,0.01953125,0.01953125,0.107421875,0.107421875,0.107421875,0.0634765625,0.0634765625,0.0634765625,0.0283203125,0.0283203125,0.0283203125,0.0869140625,0.0869140625,0.0869140625,0.0732421875,0.0732421875,0.05679130554199219,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0048828125,0.0048828125,0.004420280456542969,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.009765625,0.009765625,0.009765625,0.07421875,0.07421875,0.07421875,0.009765625,0.009765625,0.009765625,0.2578125,0.2578125,0.2578125,0.0966796875,0.0966796875,0.0966796875,39,35,69,18,59,37,257,ordinary,0.845703125,4.3054105477191883e-20,4.3054105477191883e-20,2.48440991575082e-20
283,0.033203125,0.033203125,0.033203125,0.052734375,0.052734375,0.052734375,0.0146484375,0.0146484375,0.0146484375,0.0087890625,0.0087890625,0.0087890625,0.083984375,0.083984375,0.083984375,0.0205078125,0.0205078125,0.015901565551757812,1,0.00390625,0.00390625,0.003582000732421875,1,0.01953125,0.01953125,0.017681121826171875,1,0.0478515625,0.0478515625,0.04289817810058594,1,0.017578125,0.017578125,0.017578125,0.0595703125,0.0595703125,0.0595703125,0.0087890625,0.0087890625,0.0087890625,0.0390625,0.0390625,0.0390625,0.0966796875,0.0966796875,0.0966796875,88,92,42,11,22,4,259,ordinary,0.845703125,4.166475537000756e-23,4.166475537000756e-23,2.404238346872986e-23
284,0.0859375,0.0859375,0.0859375,0.0380859375,0.0380859375,0.0380859375,0.1103515625,0.1103515625,0.1103515625,0.0478515625,0.0478515625,0.0478515625,0.140625,0.140625,0.140625,0.03125,0.03125,0.02423095703125,1,0.013671875,0.013671875,0.012537002563476562,1,0.048828125,0.048828125,0.04420280456542969,1,0.03515625,0.03515625,0.03151702880859375,1,0.017578125,0.017578125,0.017578125,0.0615234375,0.0615234375,0.0615234375,0.0087890625,0.0087890625,0.0087890625,0.1064453125,0.1064453125,0.1064453125,0.1533203125,0.1533203125,0.1533203125,31,2,98,93,51,8,283,ordinary,0.845703125,2.3384875961170766e-19,2.3384875961170766e-19,1.3494094714687107e-19
285,0.0859375,0.0859375,0.0859375,0.052734375,0.052734375,0.052734375,0.09765625,0.09765625,0.09765625,0.0810546875,0.0810546875,0.0810546875,0.140625,0.140625,0.140625,0.033203125,0.033203125,0.025745391845703125,1,0.0078125,0.01416015625,0.00051116943359375,2,0.041015625,0.04248046875,0.0028438568115234375,2,0.015625,0.021484375,0.00091552734375,2,0.009765625,0.009765625,0.009765625,0.0595703125,0.0595703125,0.0595703125,0.00390625,0.00390625,0.00390625,0.2578125,0.2578125,0.2578125,0.1083984375,0.1083984375,0.1083984375,99,94,77,51,76,85,482,gold,0.0166015625,8.841409325478053e-22,2.2821394439173406e-21,1.8223281126159135e-25
286,0.033203125,0.033203125,0.033203125,0.0703125,0.0703125,0.0703125,0.09765625,0.09765625,0.09765625,0.013671875,0.013671875,0.013671875,0.0751953125,0.0751953125,0.0751953125,0.017578125,0.052734375,0.000720977783203125,3,0.00390625,0.00390625,0.003582000732421875,1,0.0361328125,0.0361328125,0.03271007537841797,1,0.01171875,0.01171875,0.01050567626953125,1,0.013671875,0.013671875,0.013671875,0.064453125,0.064453125,0.064453125,0.01171875,0.01171875,0.01171875,0.2578125,0.2578125,0.2578125,0.0966796875,0.0966796875,0.0966796875,5,3,77,65,32,63,245,ordinary,0.845703125,1.483394013563579e-21,4.450182040690737e-21,4.5278704605776326e-23
287,0.1005859375,0.1005859375,0.1005859375,0.107421875,0.107421875,0.107421875,0.1103515625,0.1103515625,0.1103515625,0.0146484375,0.0146484375,0.0146484375,0.140625,0.140625,0.140625,0.1064453125,0.1064453125,0.08253669738769531,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.048828125,0.048828125,0.04420280456542969,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.009765625,0.009765625,0.009765625,0.07421875,0.07421875,0.07421875,0.0244140625,0.0244140625,0.0244140625,0.2294921875,0.2294921875,0.2294921875,0.1533203125,0.1533203125,0.1533203125,17,61,97,95,26,39,335,silver,0.126953125,2.483772015814836e-18,2.483772015814836e-18,1.4332449266246497e-18
288,0.052734375,0.052734375,0.052734375,0.0205078125,0.0205078125,0.0205078125,0.0498046875,0.0498046875,0.0498046875,0.05859375,0.05859375,0.05859375,0.140625,0.140625,0.140625,0.109375,0.109375,0.084808349609375,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0107421875,0.0107421875,0.009724617004394531,1,0.201171875,0.201171875,0.18034744262695312,1,0.0263671875,0.0263671875,0.0263671875,0.125,0.125,0.125,0.0185546875,0.0185546875,0.0185546875,0.0390625,0.0390625,0.0390625,0.0458984375,0.0458984375,0.0458984375,26,15,65,90,2,17,215,ordinary,0.845703125,2.754714694429562e-19,2.754714694429562e-19,1.5895906850348683e-19
